LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
-3.122145639454290689e-02,3.081845781770735648e-01,-6.779122522054248368e-02,2.873938470759074271e-01,6.088484208214873378e-02,-1.204358238004226284e-01,1.029273758323489968e-01,-1.859493653446400441e-01,5.055352973302352365e-02,-2.538365110609350911e-02,2.090835667956132959e-01,-9.577358111939829333e-02,8.498805637925668788e-02,-2.976241475585389776e-03,-6.602288125400558316e-01,1.237500297502381989e-03,1.077155051140934149e-03,2.073443382478430963e-01,1.488708263259681634e-02,6.989481464851615700e-02,-2.225689184699713719e-01,-7.561544088995306168e-02,-6.691379552194244226e-03,-2.047541683753646702e-02,4.801091125213977767e-02,-3.299072109879374465e-02,1.911681590537375186e-01,-1.419043434995250208e-01,-5.886464994550048013e-01,-2.601715015936360842e-03,1.837548433378075009e-03,4.695708142796698459e-01,2.821496647281200587e-02,-1.398162037311398709e-01,-1.891181405832580709e-01,-1.708397866531506659e-01,-3.261343421977892180e-03,-3.065856097199342115e-02,3.934564797623509719e-02,-1.959065934449683022e-01
-3.122129133554055538e-02,3.076451583693962100e-01,-6.957544530811263228e-02,2.901607564027007813e-01,6.079334708015977917e-02,-1.199438127818516081e-01,1.040661095636292027e-01,-1.889540712108912779e-01,5.027631319396577703e-02,-2.537185297103759438e-02,2.083587067520894509e-01,-9.466962566406485202e-02,8.516788403078111303e-02,-2.471704542674123869e-03,-6.586989073658606753e-01,1.237434509280948072e-03,1.078345984397989857e-03,2.071461787051697978e-01,1.487129925861752078e-02,6.982572046989547754e-02,-2.223049863691667349e-01,-7.421217451700465317e-02,-6.775743804877607142e-03,-2.046566738229289861e-02,4.801495056314216553e-02,-3.295415587109701283e-02,1.928738128276193953e-01,-1.418527076719813540e-01,-5.884026463779286065e-01,-2.601174527850694945e-03,1.826376875230619964e-03,4.697110428323549858e-01,2.821810353371618715e-02,-1.398412579108443410e-01,-1.942523377152079456e-01,-1.735023879881713305e-01,-3.302626801874483826e-03,-3.066262488827289565e-02,3.933907926769366487e-02,-1.960623314992969712e-01
-3.125368828156976225e-02,3.071468291455687893e-01,-7.129345990399814370e-02,2.928007517952996297e-01,6.073376327544766085e-02,-1.193863571367102111e-01,1.051984615412089180e-01,-1.919459088907406741e-01,4.997094346750335231e-02,-2.530277925853700177e-02,2.074844066827351841e-01,-9.373041007364565913e-02,8.543080601559661924e-02,-1.983424378567614881e-03,-6.573062500154082111e-01,1.238482502958035631e-03,1.079962911705330221e-03,2.071423275253342078e-01,1.486778227734343420e-02,6.981546509240946219e-02,-2.219374829506912117e-01,-7.308862878709007638e-02,-6.857843118695103844e-03,-2.046435858316020262e-02,4.801366725993349432e-02,-3.300134505046080358e-02,1.946127695612132613e-01,-1.417616840860302652e-01,-5.872202554543549669e-01,-2.599109702347644074e-03,1.814786572890977152e-03,4.695322721205144045e-01,2.820888906769461815e-02,-1.397920564586580816e-01,-1.998926946427994067e-01,-1.753681293211660774e-01,-3.345647651313430476e-03,-3.065589477563334178e-02,3.934456377798654925e-02,-1.959715343276270949e-01
-3.132544810524285489e-02,3.066874978637775251e-01,-7.295244025987081271e-02,2.953209578654329426e-01,6.070333108374110359e-02,-1.187379474296224730e-01,1.063002332863947075e-01,-1.949095683380069888e-01,4.964530590492483714e-02,-2.518192154553593187e-02,2.064668178472575388e-01,-9.318332689967630256e-02,8.580329910773278057e-02,-1.478028872662258365e-03,-6.562630822468242808e-01,1.241009735092793442e-03,1.082093736616185050e-03,2.074039593000013004e-01,1.488102610849208370e-02,6.988556625905817388e-02,-2.213137216184222766e-01,-7.251710049137882752e-02,-6.936333945990680143e-03,-2.047457820132769432e-02,4.800511054577065451e-02,-3.316306548324628178e-02,1.963798461629871484e-01,-1.416400407000131811e-01,-5.850256757610484692e-01,-2.595700641570133221e-03,1.802828885551576105e-03,4.690719358820900076e-01,2.818874892815997207e-02,-1.396772872351889350e-01,-2.059506869577173993e-01,-1.763398845334761822e-01,-3.390289913264823030e-03,-3.063962949027074223e-02,3.936068342597315306e-02,-1.956632170515641700e-01
-3.143480631529991381e-02,3.062644182939150972e-01,-7.455719416727508986e-02,2.977288219753493892e-01,6.069980212195915520e-02,-1.180003435804694856e-01,1.073540370405812600e-01,-1.978335600069717204e-01,4.930595662429031883e-02,-2.501438229004824404e-02,2.053201831021985169e-01,-9.318442043504500394e-02,8.630343229227679935e-02,-9.309380095257483237e-04,-6.557219997947844048e-01,1.245225757925175073e-03,1.084770821724260342e-03,2.079733774309195649e-01,1.491369432842137160e-02,7.004878967441768856e-02,-2.203430012503765356e-01,-7.268220244323903012e-02,-7.010475387955118071e-03,-2.049815899030800470e-02,4.798811709294497491e-02,-3.345774859340820695e-02,1.981717193322892756e-01,-1.414890571439626488e-01,-5.818401518472431366e-01,-2.591227314083562744e-03,1.790576693646769900e-03,4.683900315913467338e-01,2.815991823903383345e-02,-1.395107223814060493e-01,-2.122881175200278248e-01,-1.764505041932404317e-01,-3.435875076667907393e-03,-3.061582296900003733e-02,3.938514681256004291e-02,-1.951844494544912600e-01
-3.157225763730440310e-02,3.058743284824504971e-01,-7.611032611482351773e-02,3.000321165031069603e-01,6.072118695485084761e-02,-1.172002529869189125e-01,1.083509482179698946e-01,-2.007113109095043646e-01,4.895754940255488130e-02,-2.480495958977677051e-02,2.040572282715983898e-01,-9.380517166686078157e-02,8.693948936284633111e-02,-3.295035956023792444e-04,-6.557593666524980103e-01,1.251196528637523288e-03,1.087982759804047295e-03,2.088658190258552705e-01,1.496672719362071233e-02,7.030968349853572441e-02,-2.189944673256170316e-01,-7.366265463309798478e-02,-7.080131345865645943e-03,-2.053575555217011447e-02,4.796225931346578125e-02,-3.389233850042586843e-02,1.999869969118980573e-01,-1.413031681927150451e-01,-5.777720007749704845e-01,-2.586063307451207712e-03,1.778125245474341566e-03,4.675673781592600275e-01,2.812538636420630969e-02,-1.393108464506023769e-01,-2.187222477000604903e-01,-1.758497088650214368e-01,-3.481265511902714108e-03,-3.058715098833019938e-02,3.941485910940641796e-02,-1.945988879334366595e-01
-3.172215788037242162e-02,3.055136132497972556e-01,-7.761231604751198110e-02,3.022384543470726381e-01,6.076545926292590410e-02,-1.163844551510494763e-01,1.092900568979824905e-01,-2.035410658109308712e-01,4.860272164597797401e-02,-2.455819468882691411e-02,2.026819184263909945e-01,-9.503970049009094478e-02,8.771085141202496216e-02,3.270570111712146249e-04,-6.563779157632911865e-01,1.258883617435529708e-03,1.091692312695449404e-03,2.100764702684789209e-01,1.503978271282090107e-02,7.066669822050995753e-02,-2.172829435469298409e-01,-7.543876157847959063e-02,-7.145649974956013936e-03,-2.058714841222935091e-02,4.792765267471470886e-02,-3.446533780059546359e-02,2.018265446231623794e-01,-1.410717675722897302e-01,-5.730031509110257160e-01,-2.580667021880333513e-03,1.765593484438308892e-03,4.667029353411727421e-01,2.808880944060141577e-02,-1.391002762491310718e-01,-2.250360611917838483e-01,-1.747816888227870513e-01,-3.525009052665752356e-03,-3.055688789367670341e-02,3.944602861785830028e-02,-1.939845452775574575e-01
-3.186527802126901121e-02,3.051785292338505262e-01,-7.906182036422101933e-02,3.043543034654069834e-01,6.082959006329048679e-02,-1.156123513313094403e-01,1.101784858501249492e-01,-2.063260631709926129e-01,4.824202798953933224e-02,-2.427839883005377883e-02,2.011869078565198810e-01,-9.680796242740809243e-02,8.860832777315591491e-02,1.027597026735586937e-03,-6.575065887453811486e-01,1.268159159312664879e-03,1.095842470276563218e-03,2.115831386389829538e-01,1.513140881548551663e-02,7.111300570670221755e-02,-2.152633742151029150e-01,-7.789567940201892748e-02,-7.207805104848052404e-03,-2.065136111211474459e-02,4.788488433854765774e-02,-3.516789653452869618e-02,2.036935052847940186e-01,-1.407819763167302562e-01,-5.677655312823240985e-01,-2.575557937971181648e-03,1.753121420592463914e-03,4.659079130010901348e-01,2.805430386311436042e-02,-1.389044463046222033e-01,-2.309957771389106462e-01,-1.735484587997947747e-01,-3.565544607272201627e-03,-3.052871691407509774e-02,3.947439626553292391e-02,-1.934290313040991915e-01
-3.198221563897667152e-02,3.048655025433242849e-01,-8.045654686654429844e-02,3.063847482309622894e-01,6.090929943113328887e-02,-1.149452664235011135e-01,1.110331979175106371e-01,-2.090758011869869315e-01,4.787369496683335085e-02,-2.396966900401270584e-02,1.995573134196355625e-01,-9.894345005237389912e-02,8.961253824736192808e-02,1.747164452285682049e-03,-6.589864468653076068e-01,1.278771626881720306e-03,1.100341902323217786e-03,2.133399023788284388e-01,1.523865477726348873e-02,7.163461373324035708e-02,-2.130435624072689327e-01,-8.080791300535640487e-02,-7.267879285789583498e-03,-2.072638854379521209e-02,4.783519330118535945e-02,-3.598085494537264090e-02,2.055925502145285189e-01,-1.404218831001836088e-01,-5.623059409161285105e-01,-2.571272417749266483e-03,1.740861039203382525e-03,4.652958537756110569e-01,2.802608617177245950e-02,-1.387493621588986037e-01,-2.363744891606684995e-01,-1.724587699086729264e-01,-3.601459106734351389e-03,-3.050640511535111093e-02,3.949561798725730738e-02,-1.930216615245357870e-01
-3.205651218770824012e-02,3.045662104419355476e-01,-8.179551859134372160e-02,3.083344269517647174e-01,6.100166379338364808e-02,-1.144307539159292036e-01,1.118828424079929967e-01,-2.118073256625404577e-01,4.749357811616141539e-02,-2.363586412178955362e-02,1.977843546043830392e-01,-1.011822158291199453e-01,9.069215968010185813e-02,2.445937748054955244e-03,-6.605591312157361727e-01,1.290281249084340286e-03,1.105034423933975128e-03,2.152653626723153579e-01,1.535635642135235214e-02,7.220688437075870048e-02,-2.108058211279994487e-01,-8.382678866094872561e-02,-7.327769737104521987e-03,-2.080869528346603395e-02,4.778080488985041868e-02,-3.686923037376584056e-02,2.075281847738288943e-01,-1.399833004456354502e-01,-5.568465000762861106e-01,-2.568305881367893059e-03,1.728960877582077626e-03,4.649704828042678373e-01,2.800802204869042022e-02,-1.386588214838580801e-01,-2.409756739158258332e-01,-1.717734044140667160e-01,-3.631733438085117498e-03,-3.049340070030970296e-02,3.950573006576354324e-02,-1.928438846333678236e-01
-3.207685884701312606e-02,3.042632834050658097e-01,-8.308134119497989634e-02,3.102082806604048448e-01,6.110540222856482295e-02,-1.140893313246463397e-01,1.127637555401685560e-01,-2.145428568385759072e-01,4.709629878986571622e-02,-2.328051184247783428e-02,1.958850624419997966e-01,-1.032043103946775342e-01,9.180810564649048711e-02,3.076435605048649831e-03,-6.619083164338006586e-01,1.302069450702605762e-03,1.109689990566159121e-03,2.172450392305927680e-01,1.547731771735281342e-02,7.279532723966387897e-02,-2.087950114924659872e-01,-8.653629083728486826e-02,-7.389728139655854511e-03,-2.089332766901364630e-02,4.772487768254458917e-02,-3.778281684938347706e-02,2.095025957822064799e-01,-1.394633486629875685e-01,-5.515518703819013435e-01,-2.567059334480485417e-03,1.717549238692476230e-03,4.650150455170590780e-01,2.800322225189478056e-02,-1.386519534586201086e-01,-2.446494849088006185e-01,-1.716621690640827147e-01,-3.655904514651605805e-03,-3.049247587494286621e-02,3.950155483291739600e-02,-1.929609630044043234e-01
-3.203955365093514446e-02,3.039464023962697437e-01,-8.431893424947731197e-02,3.120133018902028765e-01,6.121683595738564715e-02,-1.139214217807875823e-01,1.137083561376416169e-01,-2.173026716875378350e-01,4.667736264064249740e-02,-2.290673990413842620e-02,1.939072667593911836e-01,-1.047376019542795439e-01,9.292540166571151838e-02,3.599446160987804753e-03,-6.627625222969928398e-01,1.313511179898654412e-03,1.114059181180105133e-03,2.191640380379149544e-01,1.559436992510636159e-02,7.336544884581717996e-02,-2.072432051653887441e-01,-8.858737308119440934e-02,-7.455599234190867473e-03,-2.097532840534025930e-02,4.767060378987671154e-02,-3.867045962822857064e-02,2.115142609433705301e-01,-1.388651799817580412e-01,-5.465098977454021512e-01,-2.567810910966204178e-03,1.706725444284703077e-03,4.654868036524831276e-01,2.801382530260551965e-02,-1.387419263477232545e-01,-2.472995606938415691e-01,-1.721808284483175022e-01,-3.674117438480742782e-03,-3.050553867407490571e-02,3.948090738217632095e-02,-1.934177598921919539e-01
-3.194907171350615943e-02,3.036157948820386587e-01,-8.551568053101300804e-02,3.137600168275253565e-01,6.133179255113565403e-02,-1.139122897965640091e-01,1.147360836717150473e-01,-2.200996542622067342e-01,4.623415167160413453e-02,-2.251736759729864451e-02,1.919114334337319316e-01,-1.056321465826852157e-01,9.402218839881651413e-02,3.994403283459986055e-03,-6.629666676851292406e-01,1.324175748468875771e-03,1.117950714963571136e-03,2.209444505504631062e-01,1.570268864154902161e-02,7.389393604414369598e-02,-2.062908526133627185e-01,-8.979005904331603671e-02,-7.526224665614703740e-03,-2.105134513736045543e-02,4.762016201203578269e-02,-3.949698005046115706e-02,2.135570230285074034e-01,-1.381979101333286886e-01,-5.417258993852713811e-01,-2.570704576558219615e-03,1.696554472242672341e-03,4.664151598029837031e-01,2.804091701829509661e-02,-1.389354894406463481e-01,-2.488826699508953078e-01,-1.732664352625330750e-01,-3.687094776548994948e-03,-3.053356583505354577e-02,3.944266389644706522e-02,-1.942373677736518311e-01
-3.181761899125216952e-02,3.032815412148510692e-01,-8.668154047471557377e-02,3.154626382897015580e-01,6.144580477318991457e-02,-1.140327349293672049e-01,1.158529892845649722e-01,-2.229393218983620750e-01,4.576515637588840502e-02,-2.211509697538158528e-02,1.899521689754937459e-01,-1.058569718024944123e-01,9.508950383434210119e-02,4.258096156529772927e-03,-6.624759827352636465e-01,1.333894646397187477e-03,1.121264307879723523e-03,2.225577680148476956e-01,1.580053319927039041e-02,7.437229890997940074e-02,-2.059645253931695341e-01,-9.010380658232859663e-02,-7.601443962842180380e-03,-2.112015622468340140e-02,4.757435782692339549e-02,-4.024922789091988501e-02,2.156199639981530580e-01,-1.374762604553705081e-01,-5.371273358205489457e-01,-2.575753115830878379e-03,1.687065807943615835e-03,4.678024893056822453e-01,2.808455682975992754e-02,-1.392331493924073016e-01,-2.494053462862199366e-01,-1.747460120970098785e-01,-3.696060425603553412e-03,-3.057662801718349227e-02,3.938672817824116767e-02,-1.954218121424766419e-01
-3.166395931254205320e-02,3.029615669693014324e-01,-8.782859832017014812e-02,3.171382517010434832e-01,6.155415543509574344e-02,-1.142403777304964035e-01,1.170533617891905687e-01,-2.258210923483824906e-01,4.526894810985243600e-02,-2.170267725634853276e-02,1.880764160630657988e-01,-1.054811428592411088e-01,9.612857143913500213e-02,4.401944563653884500e-03,-6.613363061652528518e-01,1.342753302513951088e-03,1.123987710418627040e-03,2.240236176986179217e-01,1.588913813268151218e-02,7.480641356600299663e-02,-2.061807443126545958e-01,-8.960988517933160535e-02,-7.680262307264203864e-03,-2.118260724865441910e-02,4.753264490279692639e-02,-4.093599060803183864e-02,2.176882550884280954e-01,-1.367199286332336505e-01,-5.325778138642588422e-01,-2.582853156978631888e-03,1.678256522539193054e-03,4.696271345850420720e-01,2.814389205553387285e-02,-1.396298598956152714e-01,-2.489193115964691561e-01,-1.763574010152386684e-01,-3.702628088089620143e-03,-3.063398992499010570e-02,3.931391769075375658e-02,-1.969543881375345196e-01
-3.151036937320250697e-02,3.026667836586381388e-01,-8.897190186612247143e-02,3.188048965214682617e-01,6.165534946231915336e-02,-1.144750200706294990e-01,1.183157340090179588e-01,-2.287356551657413750e-01,4.474449130185313706e-02,-2.128294763760259570e-02,1.863384758660915630e-01,-1.047036150569956026e-01,9.715343105720315731e-02,4.457857634193795535e-03,-6.597198735191209806e-01,1.351116795531948122e-03,1.126195027040761097e-03,2.254155564693819669e-01,1.597304904634155864e-02,7.521816806343914474e-02,-2.067300141598115981e-01,-8.855357598200006009e-02,-7.760703217907300583e-03,-2.124185080022061162e-02,4.749294891229798726e-02,-4.159110204885050482e-02,2.197445547103129004e-01,-1.359520426982775976e-01,-5.279019562963760404e-01,-2.591807639204960455e-03,1.670095166449604663e-03,4.718479917186328421e-01,2.821733800943598131e-02,-1.401160911661333275e-01,-2.475140211521289768e-01,-1.777850588206646432e-01,-3.708636850482772713e-03,-3.070426594432900183e-02,3.922579060172486087e-02,-1.988031921373559774e-01
-3.137944206584106915e-02,3.023971990950233280e-01,-9.012809722563831782e-02,3.204794388201943622e-01,6.175013282077147087e-02,-1.146629440481190670e-01,1.195958218932694217e-01,-2.316588967775442265e-01,4.419417301121245090e-02,-2.085846213357865978e-02,1.848233719822580112e-01,-1.039069380353156435e-01,9.819806531660875415e-02,4.488883552149954166e-03,-6.580020437950857559e-01,1.359615992684249037e-03,1.128032731067873289e-03,2.268590192182991794e-01,1.605998598136474179e-02,7.564477430505615885e-02,-2.072814499448762116e-01,-8.743209286632090682e-02,-7.839620623974212846e-03,-2.130325085787887832e-02,4.745171399893552411e-02,-4.227289322074561512e-02,2.217711446773572292e-01,-1.351968098213665592e-01,-5.229197002184198251e-01,-2.602362784221321119e-03,1.662531291912936176e-03,4.744120111025997288e-01,2.830286719219222979e-02,-1.406795689456455389e-01,-2.453044951891460435e-01,-1.787093900446798944e-01,-3.715928686268402635e-03,-3.078567287623351634e-02,3.912436157000347137e-02,-2.009269385831811139e-01
-3.129161755387958876e-02,3.021523160728685209e-01,-9.131189652972830639e-02,3.221764688042226266e-01,6.183823246736731144e-02,-1.147345020921820974e-01,1.208389031320938195e-01,-2.345569821861488435e-01,4.362625996719711463e-02,-2.043075979992584751e-02,1.836422372515207901e-01,-1.035477582164372329e-01,9.930801497384122989e-02,4.573215960444540137e-03,-6.566750478296965454e-01,1.368832547509437909e-03,1.129633381983622797e-03,2.284697586248296275e-01,1.615705824950482497e-02,7.612045624950282419e-02,-2.075341009330949615e-01,-8.686912574705622780e-02,-7.913824175471680447e-03,-2.137174595773448996e-02,4.740564187888538644e-02,-4.303577524614744798e-02,2.237522456973732587e-01,-1.344768514454286190e-01,-5.174831139167306304e-01,-2.614254427477849876e-03,1.655509560631456076e-03,4.772636596302078371e-01,2.839836606319035353e-02,-1.413074511508893294e-01,-2.424152399961953530e-01,-1.788594850207687048e-01,-3.726105629606411666e-03,-3.087634573561538059e-02,3.901174098674407148e-02,-2.032823649181140779e-01
-3.126244354572949025e-02,3.019311386944451003e-01,-9.253489878852871886e-02,3.239080293912495190e-01,6.191979930180418340e-02,-1.146353814289385320e-01,1.220087437770444871e-01,-2.374052983334238864e-01,4.305028367064196032e-02,-2.000054294616218642e-02,1.828901636807367392e-01,-1.039174774561304054e-01,1.005142023855413458e-01,4.764020142442124822e-03,-6.560843932413670254e-01,1.378964527541437501e-03,1.131034678350663781e-03,2.302880885255454146e-01,1.626672574955970521e-02,7.665700436852874999e-02,-2.073745874196461225e-01,-8.727941329369101608e-02,-7.981786044322999527e-03,-2.144904324119526612e-02,4.735356527965539630e-02,-4.389934008985395264e-02,2.256751647073197420e-01,-1.338106332635492501e-01,-5.115062509143376568e-01,-2.627243112307331430e-03,1.648979302393386659e-03,4.803524945815910718e-01,2.850191551628821277e-02,-1.419880584493862785e-01,-2.389639634136114521e-01,-1.780551384367073386e-01,-3.740331802921067258e-03,-3.097458847631513745e-02,3.888984476239929627e-02,-2.058302030134227523e-01
-3.130088120070884800e-02,3.017320935441877849e-01,-9.380520799002485532e-02,3.256837510389901102e-01,6.199542186812063982e-02,-1.143324038965394668e-01,1.230935469887306788e-01,-2.401955737054661255e-01,4.247100496063039438e-02,-1.956866311381983900e-02,1.826324795146500313e-01,-1.051009555738084689e-01,1.018239318976637275e-01,5.080379477711233736e-03,-6.563468338504473421e-01,1.389928478383581573e-03,1.132206283322397629e-03,2.322991900755523587e-01,1.638804702709944008e-02,7.724987529281039655e-02,-2.068198195298067144e-01,-8.878117423685943921e-02,-8.043531985748033145e-03,-2.153449347061558647e-02,4.729588218270705524e-02,-4.485746250091066784e-02,2.275304862364337377e-01,-1.332108706661960518e-01,-5.049824146720565121e-01,-2.641134502985787412e-03,1.642900346584247936e-03,4.836377566938285244e-01,2.861195565203814017e-02,-1.427119120712206646e-01,-2.350498452787271597e-01,-1.762299008387321619e-01,-3.759225016888085701e-03,-3.107902395621441743e-02,3.876021687600474108e-02,-2.085388441844216734e-01
-3.140868520836421346e-02,3.015530404883554616e-01,-9.512746028622856564e-02,3.275111462309966415e-01,6.206606914792358459e-02,-1.138157865059706286e-01,1.240965571142417373e-01,-2.429318744734583480e-01,4.188634513901468015e-02,-1.913670203113668547e-02,1.829323162054397878e-01,-1.070616177099570770e-01,1.032264847242866795e-01,5.520995397983048322e-03,-6.574207544386082569e-01,1.401546209307097954e-03,1.133084964762895355e-03,2.344708869979515720e-01,1.651900379061495630e-02,7.788941481785788268e-02,-2.059146808514901728e-01,-9.129806801321813103e-02,-8.099780734364342774e-03,-2.162670787249681981e-02,4.723348703729043224e-02,-4.589579604396135104e-02,2.293118280307558099e-01,-1.326840973131418744e-01,-4.979898881088028473e-01,-2.655786493698945264e-03,1.637245982546865113e-03,4.870900065712219784e-01,2.872733879877599136e-02,-1.434720913246900487e-01,-2.307486480051813560e-01,-1.734370057179220048e-01,-3.782836962918229018e-03,-3.118864516105390727e-02,3.862396463436724992e-02,-2.113856899918972743e-01
-3.158055296762488084e-02,3.013913329264882313e-01,-9.650284344549800442e-02,3.293955751902738482e-01,6.213299836857599096e-02,-1.130988636022342564e-01,1.250380641123443326e-01,-2.456329633103249421e-01,4.128546734747193941e-02,-1.870717231144164092e-02,1.838846870371470266e-01,-1.096332068406395827e-01,1.046896097470062098e-01,6.064099747925272808e-03,-6.590870431411157693e-01,1.413487046176558183e-03,1.133539572803109229e-03,2.367439850102632526e-01,1.665593495852508640e-02,7.855806459646903772e-02,-2.047414485531898198e-01,-9.454170941073436474e-02,-8.152010915988097337e-03,-2.172315361792315561e-02,4.716805730378206135e-02,-4.698684788598034984e-02,2.310157030185010507e-01,-1.322311695929139219e-01,-4.906895068030416862e-01,-2.671107711877783106e-03,1.632004230773927795e-03,4.906906552290370427e-01,2.884730490120913579e-02,-1.442641111922842445e-01,-2.261144307710558909e-01,-1.698438616484718444e-01,-3.810697934689920123e-03,-3.130279690584947261e-02,3.848177478403941310e-02,-2.143568370310419691e-01
-3.180490360599436822e-02,3.012439204160321515e-01,-9.792898499948372859e-02,3.313397493740470878e-01,6.219762150440794057e-02,-1.122157214417682791e-01,1.259731922918532476e-01,-2.483418164831616426e-01,4.065005681318908243e-02,-1.828265791849231076e-02,1.855913886067851737e-01,-1.123823459710978356e-01,1.061490250005231867e-01,6.644871043135306202e-03,-6.608114641185108828e-01,1.424967324919583500e-03,1.133307652404353261e-03,2.389715448361052763e-01,1.678990312222740713e-02,7.921262746825791234e-02,-2.035751255061351572e-01,-9.783852624206164361e-02,-8.203668973762149805e-03,-2.181759003327403412e-02,4.710382303593702025e-02,-4.806008336674414544e-02,2.326416698015185136e-01,-1.318484501351252225e-01,-4.833146186303952652e-01,-2.687049910100817573e-03,1.627177486046501058e-03,4.944299440495821818e-01,2.897140236529880189e-02,-1.450854531997111951e-01,-2.211866359756763378e-01,-1.657169624070001512e-01,-3.841912849588528713e-03,-3.142110749133921604e-02,3.833398996244278406e-02,-2.174455108797213321e-01
-3.206448856433698202e-02,3.010961603913636653e-01,-9.940183520212504675e-02,3.333428476895098913e-01,6.226443536551796998e-02,-1.112085863803301961e-01,1.269733929200670686e-01,-2.511053633415625264e-01,3.997033651548480976e-02,-1.786339851496986444e-02,1.880372072234910985e-01,-1.147485460300192439e-01,1.075419330066521018e-01,7.173664713818293272e-03,-6.619642846407193248e-01,1.434969078884622707e-03,1.132144649367221312e-03,2.409524153930245882e-01,1.690878859412750859e-02,7.979422802714369878e-02,-2.028719895298705389e-01,-1.003961948602607318e-01,-8.259198709538822375e-03,-2.190150635944614413e-02,4.704662028219859515e-02,-4.901736358270552402e-02,2.341920604137139317e-01,-1.315292112541981140e-01,-4.761504095397353642e-01,-2.703587060555189252e-03,1.622775139377499471e-03,4.983023146518110735e-01,2.909932269119602788e-02,-1.459345256361844756e-01,-2.160007362270499054e-01,-1.613940756608420179e-01,-3.875312986803781164e-03,-3.154333843967873502e-02,3.818078830984276278e-02,-2.206483490928232427e-01
-3.233798130871973903e-02,3.009120405744157845e-01,-1.009179471122102489e-01,3.354001916492870827e-01,6.234365360990022642e-02,-1.101132274241973241e-01,1.280749295271211008e-01,-2.539416127840804505e-01,3.925058896881946507e-02,-1.744803573339447078e-02,1.911054642887819455e-01,-1.164478258746080158e-01,1.088495227037075963e-01,7.600742637681962531e-03,-6.622659099755732193e-01,1.443014562239485063e-03,1.130021706316465318e-03,2.425836567196306137e-01,1.700646098052627578e-02,8.027290269057940630e-02,-2.029096206228090116e-01,-1.018661088465021430e-01,-8.320627431091451309e-03,-2.197056765258056585e-02,4.699946454316163147e-02,-4.980745736622638892e-02,2.356711803922836856e-01,-1.312653846660718215e-01,-4.695004773652267649e-01,-2.720685438784611974e-03,1.618802801059781356e-03,5.023000126724422865e-01,2.923068245523464947e-02,-1.468092524314517922e-01,-2.106001650128169755e-01,-1.572405021827437965e-01,-3.909664842745066635e-03,-3.166918138061069338e-02,3.802243459172367779e-02,-2.239601787979172698e-01
-3.260463867931561593e-02,3.006541543353631329e-01,-1.024728392489629991e-01,3.375047442805975129e-01,6.244580305055995317e-02,-1.089624728038252888e-01,1.292831706823637516e-01,-2.568504659794803024e-01,3.849575052511734763e-02,-1.703611030691152411e-02,1.946932731689272056e-01,-1.174429799534425778e-01,1.100763792218596993e-01,7.915413324853005222e-03,-6.616921728897922073e-01,1.449159326210755234e-03,1.127035631914571857e-03,2.438682798984589117e-01,1.708316066065166880e-02,8.064968994877713682e-02,-2.037071227592699707e-01,-1.022332872744363269e-01,-8.387676978319593898e-03,-2.202491978318488544e-02,4.696229485893411992e-02,-5.043091287177606241e-02,2.370846293088853807e-01,-1.310500291350820412e-01,-4.636457750567457015e-01,-2.738281385135356294e-03,1.615258582385127161e-03,5.064080424710289963e-01,2.936486014131600361e-02,-1.477059842847271154e-01,-2.050463346376336649e-01,-1.535943766478023720e-01,-3.943903655261908441e-03,-3.179810202264000268e-02,3.785948100659554394e-02,-2.273698171532968493e-01
